Temps;Canal A;Canal B
(ms);(V);(V)

21,04990459;1,14505400;1,70339100
21,07038459;1,18915400;1,70339100
21,09086459;1,18915400;1,74825300
21,11134459;1,18915400;1,74825300
21,13182459;1,18915400;1,70339100
21,15230459;1,18915400;1,74825300
21,17278459;1,18915400;1,74825300
21,19326459;1,18915400;1,79311500
21,21374459;1,23325300;1,79311500
21,23422459;1,23325300;1,83797700
21,25470459;1,23325300;1,79311500
21,27518459;1,23325300;1,83797700
21,29566459;1,23325300;1,83797700
21,31614459;1,23325300;1,83797700
21,33662459;1,27735200;1,83797700
21,35710459;1,27735200;1,88283900
21,37758459;1,27735200;1,88283900
21,39806459;1,27735200;1,88283900
21,41854459;1,27735200;1,88283900
21,43902459;1,27735200;1,92754900
21,45950459;1,27735200;1,92754900
21,47998459;1,27735200;1,92754900
21,50046459;1,32145100;1,92754900
21,52094459;1,32145100;1,97241100
21,54142459;1,36555100;2,01727300
21,56190459;1,32145100;2,01727300
21,58238459;1,36555100;2,01727300
21,60286459;1,36555100;2,01727300
21,62334459;1,36555100;2,06213600
21,64382459;1,36555100;2,06213600
21,66430459;1,36555100;2,06213600
21,68478459;1,40965000;2,06213600
21,70526459;1,40965000;2,10699800
21,72574459;1,40965000;2,06213600
21,74622459;1,40965000;2,10699800
21,76670459;1,40965000;2,15170700
21,78718459;1,45390200;2,15170700
21,80766459;1,45390200;2,15170700
21,82814459;1,45390200;2,15170700
21,84862458;1,45390200;2,15170700
21,86910458;1,45390200;2,19657000
21,88958458;1,45390200;2,19657000
21,91006458;1,45390200;2,19657000
21,93054458;1,45390200;2,19657000
21,95102458;1,49800100;2,24143200
21,97150458;1,49800100;2,24143200
21,99198458;1,49800100;2,24143200
22,01246458;1,49800100;2,24143200
22,03294458;1,54210000;2,24143200
22,05342458;1,54210000;2,28629400
22,07390458;1,54210000;2,28629400
22,09438458;1,54210000;2,33115600
22,11486458;1,54210000;2,33115600
22,13534458;1,58620000;2,33115600
22,15582458;1,58620000;2,37601900
22,17630458;1,58620000;2,37601900
22,19678458;1,58620000;2,37601900
22,21726458;1,58620000;2,37601900
22,23774458;1,63029900;2,42072800
22,25822458;1,63029900;2,42072800
22,27870458;1,63029900;2,42072800
22,29918458;1,63029900;2,42072800
22,31966458;1,63029900;2,42072800
22,34014458;1,63029900;2,46559000
22,36062458;1,63029900;2,46559000
22,38110458;1,63029900;2,51045300
22,40158458;1,63029900;2,51045300
22,42206458;1,67439800;2,51045300
22,44254458;1,67439800;2,55531500
22,46302458;1,67439800;2,55531500
22,48350458;1,71849700;2,55531500
22,50398458;1,71849700;2,60017700
22,52446458;1,71849700;2,60017700
22,54494458;1,71849700;2,60017700
22,56542458;1,71849700;2,60017700
22,58590458;1,76259600;2,60017700
22,60638458;1,76259600;2,60017700
22,62686458;1,76259600;2,64488700
22,64734458;1,76259600;2,64488700
22,66782458;1,76259600;2,68974900
22,68830458;1,76259600;2,64488700
22,70878458;1,80669600;2,68974900
22,72926458;1,80669600;2,68974900
22,74974458;1,80669600;2,73461100
22,77022458;1,80669600;2,73461100
22,79070458;1,80669600;2,73461100
22,81118458;1,80669600;2,73461100
22,83166458;1,80669600;2,73461100
22,85214458;1,85079500;2,77947300
22,87262458;1,85079500;2,77947300
22,89310458;1,85079500;2,77947300
22,91358458;1,89489400;2,82433600
22,93406458;1,89489400;2,82433600
22,95454458;1,89489400;2,86904500
22,97502458;1,89489400;2,86904500
22,99550458;1,89489400;2,86904500
23,01598458;1,89489400;2,86904500
23,03646458;1,93899300;2,86904500
23,05694458;1,93899300;2,91390700
23,07742458;1,93899300;2,91390700
23,09790458;1,93899300;2,91390700
23,11838458;1,98309300;2,95877000
23,13886458;1,98309300;2,91390700
23,15934458;1,98309300;2,95877000
23,17982458;1,93899300;2,95877000
23,20030458;1,98309300;2,95877000
23,22078458;1,98309300;2,95877000
23,24126458;1,98309300;2,95877000
23,26174458;1,98309300;2,95877000
23,28222458;1,98309300;2,95877000
23,30270458;1,98309300;2,95877000
23,32318458;1,93899300;2,91390700
23,34366458;1,93899300;2,91390700
23,36414458;1,93899300;2,91390700
23,38462458;1,89489400;2,86904500
23,40510458;1,89489400;2,86904500
23,42558458;1,89489400;2,86904500
23,44606458;1,85079500;2,86904500
23,46654458;1,89489400;2,82433600
23,48702457;1,89489400;2,82433600
23,50750457;1,85079500;2,82433600
23,52798457;1,89489400;2,77947300
23,54846457;1,85079500;2,77947300
23,56894457;1,80669600;2,77947300
23,58942457;1,85079500;2,73461100
23,60990457;1,80669600;2,73461100
23,63038457;1,80669600;2,73461100
23,65086457;1,80669600;2,73461100
23,67134457;1,80669600;2,73461100
23,69182457;1,80669600;2,68974900
23,71230457;1,80669600;2,68974900
23,73278457;1,80669600;2,68974900
23,75326457;1,76259600;2,68974900
23,77374457;1,76259600;2,64488700
23,79422457;1,71849700;2,64488700
23,81470457;1,76259600;2,60017700
23,83518457;1,76259600;2,60017700
23,85566457;1,71849700;2,60017700
23,87614457;1,71849700;2,60017700
23,89662457;1,71849700;2,55531500
23,91710457;1,71849700;2,55531500
23,93758457;1,67439800;2,55531500
23,95806457;1,67439800;2,51045300
23,97854457;1,67439800;2,55531500
23,99902457;1,67439800;2,51045300
24,01950457;1,67439800;2,51045300
24,03998457;1,63029900;2,51045300
24,06046457;1,63029900;2,51045300
24,08094457;1,63029900;2,46559000
24,10142457;1,63029900;2,42072800
24,12190457;1,63029900;2,42072800
24,14238457;1,63029900;2,42072800
24,16286457;1,63029900;2,42072800
24,18334457;1,58620000;2,42072800
24,20382457;1,58620000;2,37601900
24,22430457;1,58620000;2,37601900
24,24478457;1,58620000;2,37601900
24,26526457;1,58620000;2,37601900
24,28574457;1,58620000;2,33115600
24,30622457;1,54210000;2,33115600
24,32670457;1,54210000;2,28629400
24,34718457;1,54210000;2,28629400
24,36766457;1,49800100;2,28629400
24,38814457;1,49800100;2,28629400
24,40862457;1,49800100;2,24143200
24,42910457;1,49800100;2,24143200
24,44958457;1,49800100;2,24143200
24,47006457;1,49800100;2,19657000
24,49054457;1,49800100;2,24143200
24,51102457;1,45390200;2,19657000
24,53150457;1,45390200;2,19657000
24,55198457;1,45390200;2,19657000
24,57246457;1,45390200;2,15170700
24,59294457;1,45390200;2,15170700
24,61342457;1,45390200;2,15170700
24,63390457;1,45390200;2,15170700
24,65438457;1,40965000;2,15170700
24,67486457;1,40965000;2,10699800
24,69534457;1,40965000;2,10699800
24,71582457;1,40965000;2,10699800
24,73630457;1,40965000;2,06213600
24,75678457;1,36555100;2,06213600
24,77726457;1,36555100;2,06213600
24,79774457;1,36555100;2,01727300
24,81822457;1,36555100;2,01727300
24,83870457;1,32145100;1,97241100
24,85918457;1,32145100;1,97241100
24,87966457;1,32145100;1,97241100
24,90014457;1,32145100;1,97241100
24,92062457;1,27735200;1,92754900
24,94110457;1,27735200;1,92754900
24,96158457;1,27735200;1,92754900
24,98206457;1,27735200;1,92754900
25,00254457;1,27735200;1,88283900
25,02302457;1,27735200;1,88283900
